# Progression simulation
# runs=20551 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=15 ppoNormalRunsPerPrestige=2000
# finalChips=900000 totalEarned=900000 prestiges=15 insight=144743 cycleInsight=0 lifetimeInsight=882623
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
14493	67045	10437	0	8	501932	56757045	Combo	8049	249	512	Modifier Joker L1
14501	1229291	10437	0	8	1665546	63919291	Combo	13290	245	2048	Difficulty L3
14507	371910	10437	0	8	1046323	69061910	Combo	19650	303	2048	Modifier Neural Accelerator L1
14512	418152	10437	0	8	1208697	75508152	Combo	14791	293	1024	Modifier Unstable Stack L4
14520	385905	10437	0	8	719193	82675905	Combo	12497	292	1024	Modifier Queue Scrubber L3
14523	1636826	10437	0	8	2377924	91926826	Combo	16447	284	2048	Modifier Miner's Pickaxe L3
14530	1947763	10437	0	8	2741427	103237763	Combo	21969	316	2048	Stack Cap L5
14540	69463	10437	0	8	910180	114159463	Combo	15069	306	1024	Modifier Unstable Stack L5
14548	1525233	10437	0	8	2441073	130015233	Combo	23940	302	2048	Modifier Queue Scrubber L4
14550	3574038	10437	0	8	993166	132064038	Combo	16736	289	1024	
14558	1091078	10437	0	8	1399098	144581078	Combo	15470	327	1024	Chip Yield
14565	5749154	10437	0	8	10228084	165239154	Combo	41369	458	8192	Modifier Miner's Pickaxe L4
14576	53700	10437	0	8	1095899	188343700	Combo	14907	310	1024	Modifier Queue Scrubber L5
14594	891117	10437	0	8	1448530	221181117	Combo	15933	320	1024	Modifier Miner's Pickaxe L5
14625	53314142	10437	0	8	2122576	273604142	Combo	17459	294	1024	
14650	900000	20886	0	9	2258667	900000	Combo	19729	252	2048	Solver PPO, PPO Normal x2000, Prestige +4255, Research Offline Engine L5, Research Offline Buffer L3
14651	80564	20886	0	9	564	900564	Merge	881	114	64	Chip Yield, Speed L1, Stack Cap L1, Solver STALL, Solver HEUR, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
14656	13972	20886	0	9	20894	983972	Plan3	2682	183	128	Speed L3
14664	15037	20886	0	9	37922	1165037	Plan3	4498	221	128	Solver COMBO
14673	8283	20886	0	9	21314	1378283	Combo	2756	197	128	Solver MOCA
14686	16035	20886	0	9	27025	1606035	Combo	3534	202	128	Agent Score Auditor
14700	224532	20886	0	9	7620	1814532	Combo	1292	119	64	
14709	26232	20886	0	9	27802	1966232	Combo	3474	218	128	Chip Yield
14725	2160	20886	0	9	19579	2342160	Combo	2350	158	128	Solver PLAN-5
14746	15132	20886	0	9	17085	2755132	Combo	1992	152	128	Stack Cap L3
14761	6437	20886	0	9	22018	3146437	Combo	2569	172	128	Queue Preview
14775	330847	20886	0	9	20631	3470847	Combo	2304	178	128	
14778	27044	20886	0	9	31399	3567044	Combo	3353	212	128	Agent Overclocker
14801	7889	20886	0	9	31304	4147889	Combo	3441	197	128	Difficulty L2
14830	3956	20886	0	9	19700	4793956	Combo	2533	159	128	Agent Quartermaster
14850	513084	20886	0	9	36683	5303084	Combo	3866	204	128	
14863	6551	20886	0	9	20820	5596551	Combo	2544	139	128	Speed L4
14903	8595	20886	0	9	13716	6498595	Combo	1848	129	128	Solver MOCA+
14925	549525	20886	0	9	16077	7039525	Combo	1968	100	128	
14942	10151	20886	0	9	21455	7500151	Combo	2609	158	128	Agent Restart Sponsor
15000	1333699	20886	0	9	28650	8823699	Combo	2986	159	128	
15007	8189	20886	0	9	18879	8998189	Combo	2577	177	64	Extra Agent Slot
15069	4462	20886	0	9	25927	10494462	Combo	2951	160	128	Agent Token Prospector
15075	137176	20886	0	9	15359	10627176	Combo	2108	155	64	
15147	10401	20886	0	9	20327	12300401	Combo	2590	126	128	Solver MCTS
15150	93590	20886	0	9	39726	12383590	Combo	3802	177	256	
15225	1949925	20886	0	9	14454	14239925	Combo	2081	147	64	
15233	27075	20886	0	9	32028	14517075	Combo	3434	166	256	Stack Cap L4
15300	1819005	20886	0	9	22045	16309005	Combo	2722	155	128	
15312	28786	20886	0	9	42831	16718786	Combo	4170	179	256	Agent Move Dividend
15375	1806836	20886	0	9	27347	18496836	Combo	2961	165	128	
15397	49657	20886	0	9	92272	19239657	Combo	7556	232	512	Chip Yield
15450	2150619	20886	0	9	38933	21340619	Combo	3824	161	128	
15477	23507	20886	0	9	30052	22213507	Combo	3263	157	128	Modifiers Menu
15481	17693	20886	0	9	365101	23007693	Combo	6333	252	256	Modifier Unstable Stack L1
15493	38356	20886	0	9	153227	24628356	Combo	3309	178	128	Modifier Unstable Stack L2
15502	83343	20886	0	9	223922	26473343	Combo	4326	229	128	Modifier Queue Scrubber L1
15515	96755	20886	0	9	129029	28486755	Combo	2896	142	128	Modifier Miner's Pickaxe L1
15525	2009680	20886	0	9	114419	30399680	Combo	2701	184	128	
15531	138253	20886	0	9	175996	31528253	Combo	3418	168	256	Agent Velocity Trader
15549	5335	20886	0	9	106459	34395335	Combo	2518	141	128	Modifier Catalyst Stack L1
15559	111392	20886	0	9	295638	37501392	Combo	4020	199	128	Modifier Mirror Stack L1
15564	173618	20886	0	9	356277	40763618	Combo	7599	238	512	Modifier Unstable Stack L3
15570	251905	20886	0	9	454232	44441905	Combo	8304	339	256	Modifier Queue Scrubber L2
15577	240256	20886	0	9	310795	48430256	Combo	6993	204	512	Speed L5
15584	269353	20886	0	9	420626	52459353	Combo	6256	209	512	Modifier Miner's Pickaxe L2
15591	396241	20886	0	9	486507	57086241	Combo	7181	260	512	Modifier Joker L1
15598	717980	20886	0	9	869258	63407980	Combo	11203	332	512	Difficulty L3
15600	3229344	20886	0	9	1225055	65919344	Combo	9732	225	1024	
15605	360966	20886	0	9	620874	69050966	Combo	9636	215	1024	Modifier Neural Accelerator L1
15611	134741	20886	0	9	862857	75224741	Combo	9634	265	512	Modifier Unstable Stack L4
15616	849739	20886	0	9	1923517	83139739	Combo	17563	295	1024	Modifier Queue Scrubber L3
15622	505963	20886	0	9	655688	90795963	Combo	11113	225	1024	Modifier Miner's Pickaxe L3
15632	769026	20886	0	9	1312742	102059026	Combo	12533	243	1024	Stack Cap L5
15643	212286	20886	0	9	954297	114302286	Combo	17179	284	1024	Modifier Unstable Stack L5
15652	257899	20886	0	9	3012740	128747899	Combo	18883	265	2048	Modifier Queue Scrubber L4
15663	2578523	20886	0	9	2693051	146068523	Combo	24996	375	2048	Chip Yield
15672	421308	20886	0	9	1160527	159911308	Combo	10780	316	512	Modifier Miner's Pickaxe L4
15675	3939465	20886	0	9	1136635	163429465	Combo	15410	332	1024	
15690	31842	20886	0	9	1291917	188321842	Combo	13680	319	1024	Modifier Queue Scrubber L5
15709	4476058	20886	0	9	4581850	224766058	Combo	15682	258	2048	Modifier Miner's Pickaxe L5
15750	78763809	20886	0	9	1175548	299053809	Combo	14268	273	1024	
15762	900000	32267	0	10	1709686	900000	Combo	16396	339	1024	Solver PPO, PPO Normal x2000, Prestige +4690, Research Yield Theory L2
15763	80894	32267	0	10	894	900894	Merge	1334	150	64	Chip Yield, Speed L1, Stack Cap L1, Solver STALL, Solver HEUR, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
15766	4150	32267	0	10	25084	974150	Plan3	2628	176	128	Speed L3
15773	2029	32267	0	10	27716	1152029	Plan3	3211	205	128	Solver COMBO
15782	3262	32267	0	10	20783	1373262	Combo	2503	162	128	Solver MOCA
15793	16734	32267	0	10	25118	1606734	Combo	2908	176	128	Agent Score Auditor
15810	22393	32267	0	10	33397	1962393	Combo	3574	213	128	Chip Yield
15825	328672	32267	0	10	34206	2268672	Combo	3017	186	128	
15829	17726	32267	0	10	23681	2357726	Combo	2476	186	128	Solver PLAN-5
15846	208	32267	0	10	26844	2740208	Combo	2704	174	128	Stack Cap L3
15865	10533	32267	0	10	30111	3150533	Combo	2962	202	128	Queue Preview
15879	32297	32267	0	10	37558	3572297	Combo	3626	233	128	Agent Overclocker
15900	9985	32267	0	10	39790	4149985	Combo	3483	223	128	Difficulty L2
15924	71660	32267	0	10	99068	4861660	Combo	5312	128	1024	Agent Quartermaster
15949	8429	32267	0	10	40212	5598429	Combo	3762	157	256	Speed L4
15975	636064	32267	0	10	18261	6226064	Combo	2198	151	64	
15983	5584	32267	0	10	23218	6495584	Combo	2389	111	128	Solver MOCA+
16016	6849	32267	0	10	33409	7496849	Combo	3384	155	128	Agent Restart Sponsor
16050	974107	32267	0	10	22683	8464107	Combo	2253	158	128	
16072	29355	32267	0	10	29496	9019355	Combo	2957	134	256	Extra Agent Slot
16125	3048	32267	0	10	34211	10493048	Combo	3088	151	256	Agent Token Prospector
16189	10978	32267	0	10	35447	12300978	Combo	3489	156	128	Solver MCTS
16200	352583	32267	0	10	20158	12642583	Combo	2172	140	128	
16265	1438	32267	0	10	8495	14491438	Combo	1170	101	64	Stack Cap L4
16275	325020	32267	0	10	24639	14815020	Combo	2850	177	64	
16332	16361	32267	0	10	32164	16706361	Combo	2984	131	256	Agent Move Dividend
16350	751361	32267	0	10	42226	17441361	Combo	3726	195	256	
16398	1807	32267	0	10	24568	19191807	Combo	2820	153	128	Chip Yield
16425	1133541	32267	0	10	26022	20323541	Combo	2609	157	128	
16472	17831	32267	0	10	39250	22207831	Combo	3560	212	128	Modifiers Menu
16477	141828	32267	0	10	467244	23131828	Combo	6610	191	512	Modifier Unstable Stack L1
16485	98724	32267	0	10	316143	24688724	Combo	5110	214	256	Modifier Unstable Stack L2
16495	285389	32267	0	10	298023	26675389	Combo	4122	187	512	Modifier Queue Scrubber L1
16500	1358360	32267	0	10	125825	27748360	Combo	2448	153	128	
16503	105117	32267	0	10	190774	28495117	Combo	4260	152	256	Modifier Miner's Pickaxe L1
16514	170489	32267	0	10	439194	31560489	Combo	6540	189	256	Agent Velocity Trader
16526	75041	32267	0	10	357191	34465041	Combo	5806	213	256	Modifier Catalyst Stack L1
16536	91211	32267	0	10	260275	37481211	Combo	3116	190	128	Modifier Mirror Stack L1
16542	420623	32267	0	10	512412	41010623	Combo	7620	260	512	Modifier Unstable Stack L3
16548	437045	32267	0	10	621189	44627045	Combo	6827	222	512	Modifier Queue Scrubber L2
16554	466987	32267	0	10	654052	48656987	Combo	11444	275	1024	Speed L5
16560	282966	32267	0	10	443066	52472966	Combo	6490	224	256	Modifier Miner's Pickaxe L2
16566	687736	32267	0	10	801779	57377736	Combo	11278	260	512	Modifier Joker L1
16573	1335251	32267	0	10	1614392	64025251	Combo	13548	325	1024	Difficulty L3
16575	2780886	32267	0	10	628098	65470886	Combo	7610	224	512	
16577	39580	32267	0	10	1828155	68729580	Combo	16710	312	1024	Modifier Neural Accelerator L1
16584	1969982	32267	0	10	2093253	77059982	Combo	11992	177	2048	Modifier Unstable Stack L4
16589	782357	32267	0	10	909518	83072357	Combo	7564	179	512	Modifier Queue Scrubber L3
16593	4449783	32267	0	10	7925842	94739783	Combo	31206	302	8192	Modifier Miner's Pickaxe L3
16598	321779	32267	0	10	1491145	101611779	Combo	13982	272	1024	Stack Cap L5
16609	666987	32267	0	10	867494	114756987	Combo	12215	241	1024	Modifier Unstable Stack L5
16618	743386	32267	0	10	1217454	129233386	Combo	15524	311	1024	Modifier Queue Scrubber L4
16629	1828754	32267	0	10	2175457	145318754	Combo	21287	361	1024	Chip Yield
16636	16641	32267	0	10	747547	159506641	Combo	10515	264	512	Modifier Miner's Pickaxe L4
16650	27498724	32267	0	10	3106909	186988724	Combo	17985	338	1024	
16651	500168	32267	0	10	1801444	188790168	Combo	20673	342	1024	Modifier Queue Scrubber L5
16667	1357740	32267	0	10	1991443	221647740	Combo	17626	308	1024	Modifier Miner's Pickaxe L5
16723	900000	38504	0	11	1926622	900000	Combo	13605	255	1024	Solver PPO, PPO Normal x2000, Prestige +4209, Research Stability Model L2
16724	80834	38504	0	11	834	900834	Merge	1256	149	64	Chip Yield, Speed L1, Stack Cap L1, Solver STALL, Solver HEUR, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
16725	129204	38504	0	11	48370	949204	Plan3	4361	244	256	
16727	24729	38504	0	11	25701	994729	Plan3	3251	213	128	Speed L3
16735	24394	38504	0	11	26433	1174394	Plan3	2966	196	128	Solver COMBO
16745	4978	38504	0	11	24645	1374978	Combo	2603	174	128	Solver MOCA
16757	3705	38504	0	11	16567	1593705	Combo	2256	160	64	Agent Score Auditor
16777	33322	38504	0	11	33442	1973322	Combo	3347	226	128	Chip Yield
16792	2767	38504	0	11	35515	2342767	Combo	3314	173	128	Solver PLAN-5
16800	224768	38504	0	11	16506	2564768	Combo	1842	156	64	
16807	12424	38504	0	11	23769	2752424	Combo	2230	173	128	Stack Cap L3
16820	25144	38504	0	11	38963	3165144	Combo	3660	213	128	Queue Preview
16834	27586	38504	0	11	38966	3567586	Combo	3908	266	128	Agent Overclocker
16854	19411	38504	0	11	32561	4159411	Combo	2913	211	128	Difficulty L2
16875	645076	38504	0	11	19670	4785076	Combo	2227	139	128	
16876	17437	38504	0	11	22361	4807437	Combo	2524	148	128	Agent Quartermaster
16906	23544	38504	0	11	23797	5613544	Combo	2611	143	128	Speed L4
16940	15968	38504	0	11	18570	6505968	Combo	2156	140	128	Solver MOCA+
16950	289020	38504	0	11	22738	6779020	Combo	2453	134	128	
16977	22094	38504	0	11	36039	7512094	Combo	3226	159	256	Agent Restart Sponsor
17025	1492012	38504	0	11	36536	8982012	Combo	3606	174	128	
17026	18117	38504	0	11	26105	9008117	Combo	2644	175	128	Extra Agent Slot
17079	57	38504	0	11	39888	10490057	Combo	3879	163	256	Agent Token Prospector
17100	584715	38504	0	11	40924	11074715	Combo	3901	163	256	
17143	50271	38504	0	11	53249	12340271	Combo	4714	176	256	Solver MCTS
17175	970517	38504	0	11	30505	13260517	Combo	3454	147	256	
17222	30878	38504	0	11	34017	14520878	Combo	2977	138	256	Stack Cap L4
17250	1139274	38504	0	11	13714	15629274	Combo	1821	137	64	
17283	9238	38504	0	11	24754	16699238	Combo	2830	127	256	Agent Move Dividend
17325	1567633	38504	0	11	36473	18257633	Combo	3175	181	256	
17355	599	38504	0	11	19885	19190599	Combo	2470	147	128	Chip Yield
17400	1723654	38504	0	11	21214	20913654	Combo	2310	140	128	
17435	29552	38504	0	11	33543	22219552	Combo	2983	131	256	Modifiers Menu
17439	125182	38504	0	11	168220	23115182	Combo	2908	178	128	Modifier Unstable Stack L1
17446	1893	38504	0	11	127700	24591893	Combo	2884	150	128	Modifier Unstable Stack L2
17456	75467	38504	0	11	136474	26465467	Combo	2979	142	128	Modifier Queue Scrubber L1
17466	48716	38504	0	11	232536	28438716	Combo	3811	170	256	Modifier Miner's Pickaxe L1
17475	2715341	38504	0	11	334058	31105341	Combo	4886	171	512	
17477	62977	38504	0	11	218041	31452977	Combo	3777	178	128	Agent Velocity Trader
17487	140895	38504	0	11	633251	34530895	Combo	8248	217	512	Modifier Catalyst Stack L1
17497	228050	38504	0	11	316575	37618050	Combo	3624	149	256	Modifier Mirror Stack L1
17502	171097	38504	0	11	292784	40761097	Combo	6659	184	512	Modifier Unstable Stack L3
17506	229301	38504	0	11	660441	44419301	Combo	10107	221	512	Modifier Queue Scrubber L2
17511	162741	38504	0	11	661970	48352741	Combo	8942	287	512	Speed L5
17518	291575	38504	0	11	995830	52481575	Combo	12274	283	1024	Modifier Miner's Pickaxe L2
17523	45766	38504	0	11	742953	56735766	Combo	11557	263	1024	Modifier Joker L1
17529	868783	38504	0	11	1850032	63558783	Combo	12410	206	2048	Difficulty L3
17534	771814	38504	0	11	1132060	69461814	Combo	13452	286	1024	Modifier Neural Accelerator L1
17537	531331	38504	0	11	4314665	75621331	Combo	16529	247	2048	Modifier Unstable Stack L4
17544	5575423	38504	0	11	6787740	87865423	Combo	22465	252	4096	Modifier Queue Scrubber L3
17547	5799236	38504	0	11	6297913	96089236	Combo	17225	263	4096	Modifier Miner's Pickaxe L3
17550	27394	38504	0	11	1069930	101317394	Combo	14707	266	1024	Stack Cap L5
17556	1119701	38504	0	11	1350383	115209701	Combo	15043	298	1024	Modifier Unstable Stack L5
17565	1164996	38504	0	11	1370433	129654996	Combo	15433	283	1024	Modifier Queue Scrubber L4
17574	1306702	38504	0	11	2482079	144796702	Combo	13600	246	2048	Chip Yield
17581	1505433	38504	0	11	1783492	160995433	Combo	19829	339	1024	Modifier Miner's Pickaxe L4
17594	428361	38504	0	11	4073807	188718361	Combo	24120	337	1024	Modifier Queue Scrubber L5
17609	444792	38504	0	11	1457196	220734792	Combo	14456	307	1024	Modifier Miner's Pickaxe L5
17625	38306739	38504	0	11	2792574	258596739	Combo	23383	358	1024	
17657	900000	41500	0	12	2947572	900000	Combo	19446	312	1024	Solver PPO, PPO Normal x2000, Prestige +4260, Research Algorithm Archive L4
17658	111245	41500	0	12	1245	901245	Heur	1788	179	64	Chip Yield, Speed L1, Stack Cap L1, Solver STALL, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
17660	9675	41500	0	12	31503	949675	Plan3	3490	198	128	Speed L3
17668	21113	41500	0	12	36282	1141113	Plan3	4009	242	128	Solver COMBO
17678	1936	41500	0	12	11850	1341936	Combo	1750	134	64	Solver MOCA
17690	16252	41500	0	12	22267	1576252	Combo	2601	181	128	Agent Score Auditor
17700	207948	41500	0	12	15658	1767948	Combo	1974	175	64	
17708	41	41500	0	12	21716	1910041	Combo	2520	191	128	Chip Yield
17724	11877	41500	0	12	25773	2321877	Combo	2533	194	128	Solver PLAN-5
17744	10193	41500	0	12	22611	2720193	Combo	2234	163	128	Stack Cap L3
17757	11144	41500	0	12	23223	3121144	Combo	2510	177	128	Queue Preview
17772	683	41500	0	12	14735	3510683	Combo	1838	155	64	Agent Overclocker
17775	92289	41500	0	12	34868	3602289	Combo	3544	223	128	
17793	463	41500	0	12	21396	4110463	Combo	2404	210	64	Difficulty L2
17816	9864	41500	0	12	18522	4769864	Combo	2258	135	128	Agent Quartermaster
17846	25204	41500	0	12	43714	5585204	Combo	3720	182	256	Speed L4
17850	163693	41500	0	12	71524	5723693	Combo	5609	181	256	
17882	7502	41500	0	12	30471	6467502	Combo	2922	130	256	Solver MOCA+
17915	27204	41500	0	12	29688	7487204	Combo	3089	162	128	Agent Restart Sponsor
17925	295605	41500	0	12	13722	7755605	Combo	1424	108	128	
17971	27319	41500	0	12	37859	8987319	Combo	3640	151	256	Extra Agent Slot
18000	920514	41500	0	12	31795	9880514	Combo	2747	144	256	
18022	27448	41500	0	12	36866	10487448	Combo	3519	164	128	Agent Token Prospector
18075	1640903	41500	0	12	13687	12100903	Combo	1736	127	64	
18079	10338	41500	0	12	29490	12270338	Combo	2924	157	128	Solver MCTS
18150	2004371	41500	0	12	13334	14264371	Combo	1639	128	64	
18156	1491	41500	0	12	26547	14461491	Combo	2635	152	128	Stack Cap L4
18223	29222	41500	0	12	33446	16689222	Combo	3365	139	256	Agent Move Dividend
18225	118123	41500	0	12	36888	16778123	Combo	3941	190	128	
18297	5750	41500	0	12	18747	19165750	Combo	2181	119	128	Chip Yield
18300	151934	41500	0	12	67800	19311934	Combo	4779	183	256	
18368	59859	41500	0	12	84669	22219859	Combo	5850	263	256	Agent Velocity Trader
18375	585391	41500	0	12	28137	22745391	Combo	2854	158	128	
18436	4786	41500	0	12	70247	25164786	Combo	4446	184	256	Modifiers Menu
18441	99298	41500	0	12	112651	26059298	Combo	2402	141	128	Modifier Unstable Stack L1
18450	242449	41500	0	12	288014	27802449	Combo	4633	203	256	Modifier Unstable Stack L2
18460	102267	41500	0	12	137175	29462267	Combo	2640	141	128	Modifier Queue Scrubber L1
18469	92780	41500	0	12	237700	31452780	Combo	4007	170	256	Modifier Miner's Pickaxe L1
18483	46571	41500	0	12	232393	34406571	Combo	4234	208	128	Modifier Catalyst Stack L1
18491	177437	41500	0	12	536034	37537437	Combo	5843	200	256	Modifier Mirror Stack L1
18496	256286	41500	0	12	496581	40816286	Combo	6347	249	256	Modifier Unstable Stack L3
18501	638119	41500	0	12	774645	44798119	Combo	11123	331	512	Modifier Queue Scrubber L2
18507	705396	41500	0	12	709992	48865396	Combo	10146	285	1024	Speed L5
18512	104170	41500	0	12	766146	52264170	Combo	9940	270	1024	Modifier Miner's Pickaxe L2
18519	272573	41500	0	12	692986	56932573	Combo	12514	284	1024	Modifier Joker L1
18524	49814	41500	0	12	1671098	62709814	Combo	16208	301	1024	Difficulty L3
18525	1823104	41500	0	12	1773290	64483104	Combo	11808	243	512	
18529	509772	41500	0	12	1150458	69169772	Combo	13013	261	512	Modifier Neural Accelerator L1
18534	142057	41500	0	12	1470721	75202057	Combo	13763	323	1024	Modifier Unstable Stack L4
18540	488657	41500	0	12	1351341	82748657	Combo	14989	306	1024	Modifier Queue Scrubber L3
18547	100053	41500	0	12	729083	90360053	Combo	11094	246	1024	Modifier Miner's Pickaxe L3
18554	1157248	41500	0	12	1946382	102417248	Combo	15980	312	1024	Stack Cap L5
18562	63831	41500	0	12	1860571	114123831	Combo	16646	264	1024	Modifier Unstable Stack L5
18573	986823	41500	0	12	2097718	129446823	Combo	22253	325	1024	Modifier Queue Scrubber L4
18584	1219287	41500	0	12	1390515	144679287	Combo	16293	328	1024	Chip Yield
18594	120210	41500	0	12	916820	159580210	Combo	9480	250	512	Modifier Miner's Pickaxe L4
18600	11368357	41500	0	12	3832551	170828357	Combo	17239	382	1024	
18605	807714	41500	0	12	11940810	189067714	Combo	39397	307	8192	Modifier Queue Scrubber L5
18621	129993	41500	0	12	2595245	220389993	Combo	14393	254	1024	Modifier Miner's Pickaxe L5
18671	900000	53001	0	13	1311328	900000	Combo	15278	267	1024	Solver PPO, PPO Normal x2000, Prestige +4797, Research High Focus L4
18672	110876	53001	0	13	876	900876	Heur	1359	152	64	Chip Yield, Speed L1, Stack Cap L1, Solver STALL, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
18674	7152	53001	0	13	16522	947152	Plan3	2129	167	128	Speed L3
18675	46602	53001	0	13	39450	986602	Plan3	4013	196	256	
18680	17792	53001	0	13	45230	1137792	Plan3	4613	232	128	Solver COMBO
18691	8462	53001	0	13	15232	1348462	Combo	2110	168	64	Solver MOCA
18702	18473	53001	0	13	21536	1578473	Combo	2369	153	128	Agent Score Auditor
18718	4832	53001	0	13	15558	1914832	Combo	2040	138	128	Chip Yield
18732	2783	53001	0	13	54641	2312783	Combo	4374	241	256	Solver PLAN-5
18746	21453	53001	0	13	70959	2731453	Combo	5169	272	256	Stack Cap L3
18750	131442	53001	0	13	39165	2841442	Combo	3796	243	128	
18762	8989	53001	0	13	17271	3118989	Combo	1914	160	64	Queue Preview
18777	31782	53001	0	13	36892	3541782	Combo	3578	231	128	Agent Overclocker
18798	9957	53001	0	13	39054	4119957	Combo	3591	255	128	Difficulty L2
18819	30921	53001	0	13	46270	4790921	Combo	4083	185	128	Agent Quartermaster
18825	228156	53001	0	13	20281	4988156	Combo	2354	132	128	
18843	13934	53001	0	13	38376	5573934	Combo	3340	131	256	Speed L4
18869	3880	53001	0	13	32408	6463880	Combo	2924	133	256	Solver MOCA+
18900	893525	53001	0	13	23662	7353525	Combo	2563	161	128	
18904	7527	53001	0	13	31303	7467527	Combo	3090	157	256	Agent Restart Sponsor
18962	21890	53001	0	13	26030	8981890	Combo	2941	138	128	Extra Agent Slot
18975	343039	53001	0	13	39427	9303039	Combo	3160	153	256	
19017	17453	53001	0	13	53349	10477453	Combo	4717	194	256	Agent Token Prospector
19050	1117109	53001	0	13	24934	11577109	Combo	2601	128	256	
19075	2741	53001	0	13	32634	12262741	Combo	2993	123	256	Solver MCTS
19125	1391944	53001	0	13	43669	13651944	Combo	4334	181	256	
19154	5782	53001	0	13	53905	14465782	Combo	4161	176	256	Stack Cap L4
19200	1512641	53001	0	13	17524	15972641	Combo	2141	144	64	
19220	18516	53001	0	13	37045	16678516	Combo	3519	154	256	Agent Move Dividend
19275	1842972	53001	0	13	17134	18502972	Combo	2142	165	64	
19296	22483	53001	0	13	35433	19182483	Combo	3353	176	256	Chip Yield
19350	2098658	53001	0	13	23087	21258658	Combo	2328	144	128	
19374	5500	53001	0	13	29215	22165500	Combo	2905	156	128	Modifiers Menu
19379	225349	53001	0	13	238499	23185349	Combo	4148	185	256	Modifier Unstable Stack L1
19385	14683	53001	0	13	183724	24574683	Combo	2970	167	256	Modifier Unstable Stack L2
19395	129575	53001	0	13	303699	26489575	Combo	4670	228	256	Modifier Queue Scrubber L1
19403	124507	53001	0	13	282290	28484507	Combo	4449	195	256	Modifier Miner's Pickaxe L1
19417	178386	53001	0	13	337522	31538386	Combo	5267	205	256	Agent Velocity Trader
19425	1808219	53001	0	13	139476	33168219	Combo	2885	184	128	
19431	169667	53001	0	13	276725	34529667	Combo	4285	189	256	Modifier Catalyst Stack L1
19440	420330	53001	0	13	461375	37780330	Combo	5031	198	256	Modifier Mirror Stack L1
19446	545401	53001	0	13	549335	41105401	Combo	8084	301	256	Modifier Unstable Stack L3
19450	175276	53001	0	13	863165	44335276	Combo	12673	326	1024	Modifier Queue Scrubber L2
19455	811884	53001	0	13	968741	48971884	Combo	11391	324	1024	Speed L5
19461	338676	53001	0	13	376939	52498676	Combo	5685	217	512	Modifier Miner's Pickaxe L2
19467	363282	53001	0	13	704035	57023282	Combo	9291	285	512	Modifier Joker L1
19474	1140815	53001	0	13	1810036	63800815	Combo	11880	239	2048	Difficulty L3
19479	725648	53001	0	13	986398	69385648	Combo	13233	237	1024	Modifier Neural Accelerator L1
19483	400264	53001	0	13	1065139	75460264	Combo	12492	252	1024	Modifier Unstable Stack L4
19489	917692	53001	0	13	1036738	83177692	Combo	11576	294	512	Modifier Queue Scrubber L3
19494	573069	53001	0	13	1897643	90833069	Combo	19696	329	1024	Modifier Miner's Pickaxe L3
19500	9442447	53001	0	13	1770035	99702447	Combo	12609	291	1024	
19501	1115298	53001	0	13	2672851	102375298	Combo	21988	274	2048	Stack Cap L5
19508	276775	53001	0	13	1104826	114336775	Combo	13465	315	512	Modifier Unstable Stack L5
19514	2025291	53001	0	13	3186598	130485291	Combo	23006	307	2048	Modifier Queue Scrubber L4
19521	938465	53001	0	13	1167334	144398465	Combo	15588	334	1024	Chip Yield
19531	4247842	53001	0	13	4875963	163707842	Combo	22583	262	2048	Modifier Miner's Pickaxe L4
19541	876447	53001	0	13	1730238	189136447	Combo	12340	272	1024	Modifier Queue Scrubber L5
19557	2840300	53001	0	13	3647695	223100300	Combo	17548	322	2048	Modifier Miner's Pickaxe L5
19575	41647342	53001	0	13	2410204	261907342	Combo	17350	371	1024	
19599	900000	57030	0	14	3180083	900000	Combo	20681	364	1024	Solver PPO, PPO Normal x2000, Prestige +4206, Research Offline Buffer L4
19600	110819	57030	0	14	819	900819	Heur	1166	142	64	Chip Yield, Speed L1, Stack Cap L1, Solver STALL, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
19602	24928	57030	0	14	30551	964928	Plan3	3069	175	256	Speed L3
19607	7	57030	0	14	22946	1120007	Plan3	2766	189	128	Solver COMBO
19622	16035	57030	0	14	17171	1356035	Combo	2241	188	64	Solver MOCA
19635	16947	57030	0	14	27169	1576947	Combo	2850	209	128	Agent Score Auditor
